SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
121650,1.0,38.0,2.0,2.0,,3.0,1.0,2.0,2.67,26508.053134,23884.7382,2.0,161.0,Male,Other Hispanic,High school / GED,Married / Living with partner,,Born in Mexico
121652,2.0,31.0,3.0,3.0,3.0,4.0,1.0,1.0,2.08,51911.993488,52829.637485,2.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
121653,1.0,42.0,4.0,4.0,,5.0,3.0,1.0,5.0,10876.127974,10544.190257,2.0,165.0,Male,Non-Hispanic Black,College graduate or above,Never married,,Born in 50 US states or DC
121654,2.0,45.0,4.0,4.0,,1.0,1.0,1.0,3.08,8139.438539,7041.572784,2.0,167.0,Female,Non-Hispanic Black,Less than 9th grade,Married / Living with partner,,Born in 50 US states or DC
121657,2.0,49.0,1.0,1.0,,3.0,1.0,2.0,3.47,29144.125101,28814.563275,1.0,155.0,Female,Mexican American,High school / GED,Married / Living with partner,,Born in Mexico
121662,1.0,29.0,6.0,5.0,,5.0,1.0,2.0,2.66,17981.680065,15283.431716,1.0,161.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
121663,1.0,34.0,2.0,2.0,,4.0,1.0,2.0,4.64,17457.334514,16230.568121,2.0,151.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
121664,1.0,40.0,3.0,3.0,,2.0,3.0,1.0,1.61,20189.46336,19197.446336,1.0,163.0,Male,Non-Hispanic White,9-11th grade,Never married,,Born in 50 US states or DC
121665,2.0,29.0,3.0,3.0,2.0,5.0,3.0,1.0,2.52,46117.261769,42698.824845,1.0,159.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
121669,2.0,61.0,3.0,3.0,,5.0,1.0,1.0,3.08,119690.636198,117528.368968,1.0,166.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121670,1.0,60.0,3.0,3.0,,3.0,1.0,1.0,5.0,102709.202164,103661.693569,1.0,165.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121671,2.0,34.0,4.0,4.0,2.0,3.0,3.0,1.0,0.59,8904.588161,8410.361886,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121673,2.0,20.0,1.0,1.0,2.0,3.0,3.0,1.0,1.7,30320.108051,27046.892491,2.0,161.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121674,2.0,34.0,7.0,5.0,2.0,4.0,1.0,1.0,0.48,11915.617858,10884.509329,2.0,161.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121675,1.0,60.0,3.0,3.0,,4.0,1.0,1.0,,26397.397697,24521.344844,2.0,156.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121678,2.0,41.0,1.0,1.0,3.0,5.0,1.0,2.0,,5.397605346934028e-79,24077.392409,2.0,161.0,Female,Mexican American,College graduate or above,Married / Living with partner,Cannot determine,Born in Mexico
121687,2.0,26.0,3.0,3.0,2.0,5.0,3.0,1.0,2.06,150975.549425,139777.872396,1.0,172.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
121688,1.0,20.0,4.0,4.0,,4.0,3.0,1.0,,24287.637772,21960.478907,2.0,153.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121692,1.0,58.0,3.0,3.0,,3.0,2.0,1.0,3.85,22637.157754,22012.672224,2.0,165.0,Male,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
121695,1.0,47.0,2.0,2.0,,1.0,3.0,2.0,1.24,13263.672157,12216.019282,2.0,164.0,Male,Other Hispanic,Less than 9th grade,Never married,,Born in Mexico
121696,1.0,40.0,4.0,4.0,,3.0,2.0,1.0,4.4,9142.094183,8653.777056,2.0,171.0,Male,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
121700,1.0,47.0,3.0,3.0,,3.0,1.0,1.0,5.0,30028.900931,29858.481593,2.0,156.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121705,1.0,52.0,1.0,1.0,,2.0,3.0,2.0,0.47,16659.918177,16305.854526,1.0,154.0,Male,Mexican American,9-11th grade,Never married,,Born in Mexico
121707,1.0,30.0,3.0,3.0,,5.0,1.0,1.0,0.73,5.397605346934028e-79,29719.453639,2.0,150.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121708,2.0,65.0,1.0,1.0,,1.0,1.0,2.0,1.0,8042.98473,7462.541623,1.0,162.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
121710,1.0,25.0,1.0,1.0,,3.0,3.0,1.0,3.32,37489.731583,34051.964874,1.0,165.0,Male,Mexican American,High school / GED,Never married,,Born in 50 US states or DC
121711,2.0,38.0,3.0,3.0,2.0,4.0,1.0,1.0,2.72,34956.007259,35573.921695,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121714,2.0,27.0,4.0,4.0,2.0,1.0,3.0,1.0,0.18,9517.084623,8815.668975,2.0,170.0,Female,Non-Hispanic Black,Less than 9th grade,Never married,Not pregnant,Born in 50 US states or DC
121719,1.0,50.0,7.0,5.0,,3.0,1.0,1.0,3.49,96173.127005,93520.023341,2.0,165.0,Male,Other/Multiracial,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121721,2.0,57.0,3.0,3.0,,4.0,1.0,1.0,5.0,9933.074006,9362.926774,1.0,157.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121728,1.0,62.0,3.0,3.0,,3.0,2.0,1.0,1.2,18779.576535,18226.144277,1.0,150.0,Male,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
121730,2.0,54.0,2.0,2.0,,4.0,1.0,2.0,1.72,28148.191782,25782.164631,2.0,153.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
121731,2.0,42.0,3.0,3.0,2.0,3.0,3.0,1.0,0.69,73039.922226,68777.788963,1.0,172.0,Female,Non-Hispanic White,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121733,2.0,31.0,7.0,5.0,3.0,4.0,1.0,1.0,3.5,5.397605346934028e-79,5369.801867,2.0,156.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
121737,1.0,19.0,3.0,3.0,,,,1.0,3.82,15410.901979,15171.685416,2.0,167.0,Male,Non-Hispanic White,,,,Born in 50 US states or DC
121738,2.0,44.0,3.0,3.0,2.0,5.0,1.0,1.0,1.15,14368.516992,12658.693684,2.0,167.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121744,2.0,61.0,4.0,4.0,,4.0,1.0,1.0,3.84,5985.358413,5717.597833,1.0,152.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121747,2.0,56.0,3.0,3.0,,4.0,2.0,1.0,1.6,62951.611752,57309.526573,1.0,149.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
121750,1.0,60.0,4.0,4.0,,3.0,3.0,1.0,0.16,5370.623267,5099.917242,1.0,170.0,Male,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
121751,1.0,52.0,1.0,1.0,,1.0,1.0,2.0,0.64,16614.37985,15880.398489,2.0,160.0,Male,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
121753,1.0,20.0,1.0,1.0,,2.0,1.0,2.0,1.49,21765.863785,19498.619201,2.0,161.0,Male,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
121754,1.0,29.0,3.0,3.0,,5.0,1.0,1.0,1.22,24986.189456,20908.929645,2.0,167.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121758,2.0,30.0,3.0,3.0,2.0,4.0,3.0,1.0,1.93,69586.946696,67258.155889,1.0,158.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121761,1.0,43.0,6.0,5.0,,5.0,1.0,2.0,0.58,16753.055767,15022.626259,1.0,169.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
121762,2.0,27.0,2.0,2.0,2.0,5.0,1.0,1.0,4.12,51431.087979,50523.871017,2.0,153.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121763,2.0,42.0,3.0,3.0,2.0,5.0,2.0,1.0,0.92,36619.203673,32431.292054,1.0,165.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
121764,2.0,20.0,3.0,3.0,2.0,4.0,3.0,1.0,1.36,67082.709238,62147.045486,1.0,151.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121771,1.0,41.0,6.0,5.0,,5.0,1.0,2.0,,12845.401613,12188.553324,1.0,161.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
121773,1.0,42.0,4.0,4.0,,3.0,1.0,1.0,1.33,18561.944977,17914.098365,1.0,172.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121775,1.0,59.0,4.0,4.0,,5.0,1.0,1.0,5.0,14964.437568,14226.707874,1.0,151.0,Male,Non-Hispanic Black,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121776,2.0,59.0,3.0,3.0,,4.0,1.0,1.0,3.12,18213.770125,16343.045181,1.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121778,2.0,53.0,2.0,2.0,,4.0,1.0,2.0,,18061.029518,17398.858455,1.0,153.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
121779,1.0,24.0,4.0,4.0,,4.0,3.0,1.0,1.44,16098.516749,15022.185244,2.0,165.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121780,1.0,65.0,4.0,4.0,,4.0,3.0,1.0,,3375.162407,3158.382955,2.0,166.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121781,2.0,28.0,3.0,3.0,3.0,3.0,1.0,1.0,,5.397605346934028e-79,78865.65753,2.0,149.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Cannot determine,Born in 50 US states or DC
121782,1.0,35.0,6.0,5.0,,4.0,1.0,2.0,5.0,5330.813016,4919.122024,2.0,150.0,Male,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in Mexico
121786,1.0,55.0,3.0,3.0,,4.0,1.0,1.0,0.89,13327.497138,12497.214695,2.0,166.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121789,1.0,35.0,2.0,2.0,,1.0,1.0,2.0,,24702.798377,22875.529726,1.0,168.0,Male,Other Hispanic,Less than 9th grade,Married / Living with partner,,Born in Mexico
121791,2.0,60.0,6.0,5.0,,3.0,1.0,2.0,0.97,7201.353443,6860.280602,2.0,152.0,Female,Non-Hispanic Asian,High school / GED,Married / Living with partner,,Born in Mexico
121793,2.0,36.0,7.0,5.0,2.0,3.0,2.0,1.0,0.96,13507.193493,12455.680599,1.0,171.0,Female,Other/Multiracial,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
121794,2.0,45.0,3.0,3.0,,5.0,1.0,1.0,5.0,5.397605346934028e-79,104638.165821,1.0,155.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121796,1.0,57.0,3.0,3.0,,4.0,2.0,1.0,2.88,18215.547432,16845.044504,2.0,168.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
121799,2.0,30.0,6.0,5.0,3.0,5.0,3.0,2.0,5.0,18714.251665,18013.96295,1.0,164.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
121808,1.0,23.0,4.0,4.0,,4.0,3.0,1.0,2.36,10946.288962,10074.630163,2.0,166.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121809,1.0,22.0,4.0,4.0,,4.0,3.0,2.0,2.45,20193.511216,18664.35339,1.0,164.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in Mexico
121810,2.0,31.0,3.0,3.0,1.0,5.0,1.0,1.0,3.4,71627.081461,71182.402162,2.0,170.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,"Yes, pregnant",Born in 50 US states or DC
121812,2.0,57.0,3.0,3.0,,3.0,1.0,1.0,1.82,40292.315533,37316.762765,1.0,157.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121813,1.0,53.0,3.0,3.0,,1.0,1.0,1.0,2.43,5.397605346934028e-79,25485.895819,1.0,157.0,Male,Non-Hispanic White,Less than 9th grade,Married / Living with partner,,Born in 50 US states or DC
121814,2.0,41.0,3.0,3.0,2.0,4.0,3.0,1.0,3.3,53862.799612,48977.836154,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121817,2.0,36.0,4.0,4.0,3.0,3.0,3.0,1.0,0.4,5.397605346934028e-79,13398.040319,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Never married,Cannot determine,Born in 50 US states or DC
121818,1.0,44.0,6.0,5.0,,4.0,1.0,2.0,1.0,20074.061878,18374.593412,1.0,163.0,Male,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in Mexico
121821,2.0,58.0,1.0,1.0,,1.0,2.0,2.0,,11607.691601,11575.849027,2.0,161.0,Female,Mexican American,Less than 9th grade,Widowed / Divorced / Separated,,Born in Mexico
121822,2.0,57.0,4.0,4.0,,5.0,2.0,1.0,5.0,10433.21927,9925.845017,2.0,155.0,Female,Non-Hispanic Black,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
121824,2.0,50.0,2.0,2.0,,5.0,2.0,2.0,3.65,35443.130215,33036.7613,2.0,153.0,Female,Other Hispanic,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
121826,1.0,43.0,1.0,1.0,,2.0,1.0,2.0,1.01,8018.677834,7512.406332,1.0,152.0,Male,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
121828,2.0,18.0,1.0,1.0,,,,1.0,0.8,8867.510524,8276.260353,2.0,155.0,Female,Mexican American,,,,Born in 50 US states or DC
121833,2.0,55.0,4.0,4.0,,3.0,1.0,1.0,3.2,19184.228443,18679.452877,1.0,152.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121834,1.0,44.0,4.0,4.0,,3.0,1.0,2.0,,5.397605346934028e-79,6216.038646,2.0,152.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in Mexico
121836,2.0,27.0,2.0,2.0,2.0,4.0,1.0,2.0,2.51,19235.242841,17751.901633,1.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
121838,1.0,38.0,3.0,3.0,,4.0,1.0,1.0,4.25,46861.092106,42068.289998,2.0,164.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121840,2.0,64.0,7.0,5.0,,4.0,2.0,1.0,0.74,8562.978781,8159.206713,2.0,172.0,Female,Other/Multiracial,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
121841,2.0,30.0,3.0,3.0,2.0,4.0,1.0,1.0,2.06,23340.855703,23753.450071,2.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121842,1.0,21.0,6.0,5.0,,4.0,3.0,1.0,,8240.378934,7127.192482,2.0,150.0,Male,Non-Hispanic Asian,Some college / AA,Never married,,Born in 50 US states or DC
121845,1.0,32.0,1.0,1.0,,3.0,1.0,2.0,1.01,39295.150845,36769.758149,2.0,161.0,Male,Mexican American,High school / GED,Married / Living with partner,,Born in Mexico
121846,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,4.44,37831.219156,37048.703525,1.0,150.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121848,1.0,23.0,6.0,5.0,,3.0,3.0,1.0,1.36,51415.38878,44742.316304,2.0,162.0,Male,Non-Hispanic Asian,High school / GED,Never married,,Born in 50 US states or DC
121850,1.0,21.0,6.0,5.0,,4.0,3.0,1.0,3.82,21444.188903,17866.102613,1.0,162.0,Male,Non-Hispanic Asian,Some college / AA,Never married,,Born in 50 US states or DC
121851,2.0,29.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,46400.292134,43821.506897,1.0,151.0,Female,Mexican American,College graduate or above,Married / Living with partner,"Yes, pregnant",Born in Mexico
121852,1.0,61.0,7.0,5.0,,4.0,1.0,1.0,,5.397605346934028e-79,67457.994209,1.0,156.0,Male,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121854,2.0,28.0,1.0,1.0,2.0,4.0,3.0,1.0,1.36,28111.227515,25920.143992,2.0,155.0,Female,Mexican American,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121855,1.0,30.0,6.0,5.0,,5.0,1.0,2.0,1.35,9945.05537,9444.471964,1.0,170.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
121858,2.0,55.0,3.0,3.0,,3.0,1.0,2.0,5.0,5.397605346934028e-79,111444.824903,3.0,156.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in Mexico
121865,1.0,25.0,2.0,2.0,,4.0,1.0,2.0,2.9,18705.666485,17676.812686,1.0,156.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
121866,2.0,50.0,3.0,3.0,,5.0,2.0,1.0,1.53,28925.010766,25614.081258,1.0,170.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
121867,1.0,65.0,4.0,4.0,,3.0,1.0,1.0,1.71,4042.649454,3853.79721,1.0,171.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121868,1.0,31.0,7.0,5.0,,5.0,3.0,1.0,5.0,27050.477042,26123.127776,2.0,157.0,Male,Other/Multiracial,College graduate or above,Never married,,Born in 50 US states or DC
121871,2.0,31.0,6.0,5.0,2.0,4.0,3.0,1.0,2.79,11394.027387,10421.626078,2.0,155.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
121874,2.0,23.0,7.0,5.0,2.0,5.0,3.0,1.0,5.0,31155.483305,27626.374214,3.0,156.0,Female,Other/Multiracial,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
121876,2.0,49.0,2.0,2.0,,5.0,2.0,2.0,1.77,31439.026891,29053.721944,2.0,171.0,Female,Other Hispanic,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
121877,2.0,33.0,6.0,5.0,2.0,5.0,1.0,2.0,4.22,19989.157469,19363.651465,1.0,159.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
121882,1.0,38.0,1.0,1.0,,1.0,1.0,2.0,,22929.391176,21214.261605,2.0,164.0,Male,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
121885,2.0,27.0,1.0,1.0,2.0,3.0,1.0,2.0,1.54,50080.444865,44469.497167,1.0,153.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
121888,2.0,64.0,6.0,5.0,,1.0,1.0,2.0,0.76,7748.727908,7568.432626,1.0,162.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,,Born in Mexico
121891,2.0,53.0,3.0,3.0,,3.0,2.0,2.0,0.7,36118.188186,34497.085687,2.0,172.0,Female,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in Mexico
121892,2.0,28.0,6.0,5.0,3.0,5.0,3.0,2.0,2.25,19365.107288,18420.220976,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Cannot determine,Born in Mexico
121893,1.0,34.0,3.0,3.0,,5.0,1.0,1.0,5.0,70806.425404,64922.930444,2.0,164.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121894,1.0,57.0,1.0,1.0,,3.0,2.0,1.0,2.88,27288.648722,24462.321451,2.0,166.0,Male,Mexican American,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
121895,1.0,26.0,2.0,2.0,,4.0,3.0,1.0,5.0,31645.33651,30120.245619,1.0,153.0,Male,Other Hispanic,Some college / AA,Never married,,Born in 50 US states or DC
121897,1.0,18.0,1.0,1.0,,,,1.0,0.41,10269.814517,9625.88739,2.0,167.0,Male,Mexican American,,,,Born in 50 US states or DC
121898,2.0,39.0,4.0,4.0,3.0,2.0,3.0,1.0,0.29,5.397605346934028e-79,4966.402765,2.0,150.0,Female,Non-Hispanic Black,9-11th grade,Never married,Cannot determine,Born in 50 US states or DC
121899,1.0,47.0,4.0,4.0,,5.0,1.0,1.0,5.0,8423.530877,8081.13971,1.0,152.0,Male,Non-Hispanic Black,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121905,1.0,63.0,4.0,4.0,,3.0,2.0,1.0,0.52,4237.70057,4116.317466,2.0,170.0,Male,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
121906,1.0,26.0,1.0,1.0,,3.0,1.0,2.0,1.94,15579.887805,14164.765602,2.0,152.0,Male,Mexican American,High school / GED,Married / Living with partner,,Born in Mexico
121907,1.0,64.0,2.0,2.0,,5.0,2.0,2.0,1.17,7155.343549,7024.60711,1.0,149.0,Male,Other Hispanic,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
121913,2.0,37.0,3.0,3.0,2.0,2.0,1.0,1.0,0.88,35183.583764,32200.832517,1.0,157.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121917,2.0,56.0,3.0,3.0,,3.0,1.0,2.0,,43771.995171,38504.007304,3.0,156.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in Mexico
121918,1.0,63.0,4.0,4.0,,2.0,3.0,1.0,0.34,5188.752696,5078.137083,1.0,156.0,Male,Non-Hispanic Black,9-11th grade,Never married,,Born in 50 US states or DC
121919,2.0,18.0,2.0,2.0,,,,1.0,0.1,16910.976975,17135.759293,2.0,149.0,Female,Other Hispanic,,,,Born in 50 US states or DC
121920,1.0,30.0,3.0,3.0,,4.0,3.0,1.0,5.0,92897.986521,83467.568326,1.0,151.0,Male,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
121921,1.0,30.0,7.0,5.0,,4.0,1.0,1.0,3.18,28422.506848,25724.388741,1.0,162.0,Male,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121922,2.0,41.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,99087.215418,83688.305415,3.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
121923,2.0,62.0,2.0,2.0,,3.0,1.0,2.0,4.62,13220.108204,12596.698328,1.0,165.0,Female,Other Hispanic,High school / GED,Married / Living with partner,,Born in Mexico
121924,2.0,29.0,4.0,4.0,1.0,4.0,3.0,1.0,1.16,4596.414971,4306.913995,2.0,151.0,Female,Non-Hispanic Black,Some college / AA,Never married,"Yes, pregnant",Born in 50 US states or DC
121925,1.0,47.0,1.0,1.0,,2.0,1.0,2.0,0.68,26363.722715,24819.422133,1.0,149.0,Male,Mexican American,9-11th grade,Married / Living with partner,,Born in Mexico
121928,2.0,60.0,1.0,1.0,,5.0,1.0,1.0,5.0,23621.280644,22805.602085,1.0,159.0,Female,Mexican American,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
121929,2.0,64.0,7.0,5.0,,4.0,3.0,1.0,1.74,15511.255313,14900.239649,1.0,166.0,Female,Other/Multiracial,Some college / AA,Never married,,Born in 50 US states or DC
121931,2.0,23.0,6.0,5.0,2.0,4.0,1.0,2.0,4.7,10060.403418,9444.68301,2.0,169.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
121932,2.0,21.0,6.0,5.0,2.0,4.0,3.0,2.0,2.46,10681.468772,10027.737701,2.0,169.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in Mexico
121936,1.0,60.0,4.0,4.0,,3.0,1.0,1.0,0.07,13748.093651,12783.551677,2.0,157.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121937,1.0,22.0,4.0,4.0,,4.0,3.0,1.0,,8361.351236,7845.57037,2.0,170.0,Male,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121938,2.0,38.0,1.0,1.0,2.0,3.0,3.0,1.0,0.6,24165.723761,22236.268648,1.0,170.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
121943,1.0,22.0,6.0,5.0,,4.0,3.0,2.0,,18817.831326,16026.339932,1.0,161.0,Male,Non-Hispanic Asian,Some college / AA,Never married,,Born in Mexico
121944,2.0,56.0,3.0,3.0,,4.0,2.0,1.0,0.16,49589.577114,48753.269454,2.0,162.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
121948,2.0,51.0,4.0,4.0,,4.0,3.0,1.0,5.397605346934028e-79,13056.573528,12188.929198,1.0,163.0,Female,Non-Hispanic Black,Some college / AA,Never married,,Born in 50 US states or DC
121950,2.0,41.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,25163.751886,22512.022058,3.0,156.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
121951,1.0,60.0,7.0,5.0,,3.0,1.0,1.0,2.06,16704.330346,15902.017523,1.0,158.0,Male,Other/Multiracial,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121956,2.0,24.0,3.0,3.0,2.0,5.0,3.0,1.0,,172633.163993,162532.71801,2.0,157.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
121958,1.0,30.0,3.0,3.0,,3.0,1.0,1.0,2.43,88726.421824,82701.488336,2.0,163.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
121961,1.0,41.0,3.0,3.0,,4.0,1.0,1.0,5.0,77300.944412,73654.085438,1.0,158.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
121962,1.0,54.0,1.0,1.0,,3.0,1.0,2.0,0.06,17250.001505,16776.712942,1.0,158.0,Male,Mexican American,High school / GED,Married / Living with partner,,Born in Mexico
121970,2.0,32.0,4.0,4.0,2.0,5.0,1.0,2.0,5.0,20801.266251,20759.488314,2.0,149.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
121971,2.0,47.0,4.0,4.0,,2.0,2.0,1.0,0.55,6107.850161,5777.39965,2.0,151.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
