SEQN,umap_x,umap_y
116975.0,13.7210045,11.834009
116976.0,15.549283,12.90702
116979.0,17.454365,9.495324
116980.0,18.467205,13.858818
116981.0,13.932753,12.141332
116984.0,15.741876,12.494988
116986.0,19.236095,9.08143
116988.0,17.36593,9.424931
116989.0,17.39625,14.251143
116990.0,15.921202,8.859498
116991.0,17.617346,12.814923
116992.0,16.509218,7.909846
116993.0,18.28396,8.006521
116999.0,15.458766,12.154043
117000.0,17.02638,14.159771
117002.0,17.472664,9.6214075
117004.0,14.3594675,13.432959
117006.0,15.016625,12.86612
117009.0,14.69125,11.6944475
117014.0,17.254263,12.224434
117015.0,18.279783,13.518579
117016.0,14.713262,8.473987
117017.0,16.71287,12.094483
117020.0,14.771657,13.982014
117021.0,16.188482,8.745838
117026.0,15.6838255,10.158662
117028.0,4.614882,11.901125
117031.0,4.2544494,11.814768
117032.0,16.204912,10.205789
117033.0,16.260038,8.78704
117035.0,14.844638,7.9653482
117037.0,16.087341,14.060796
117038.0,13.276129,11.037446
117039.0,4.663334,10.445859
117040.0,15.522818,10.214249
117045.0,15.966393,13.274293
117046.0,17.934492,13.956154
117049.0,15.699141,8.529751
117053.0,16.134943,7.5443296
117054.0,17.666246,10.409152
117056.0,18.738747,7.26169
117058.0,4.3155913,11.634947
117059.0,17.534084,11.472411
117060.0,17.8111,10.407167
117061.0,18.81464,7.4726567
117062.0,18.390219,12.733259
117063.0,19.495975,8.299841
117064.0,15.5156355,12.094636
117067.0,16.469654,12.280645
117068.0,16.012053,8.502327
117071.0,17.588287,11.352064
117072.0,15.976934,9.142274
117073.0,4.5598493,11.362667
117076.0,15.712052,13.0458
117077.0,16.269417,12.8801365
117079.0,4.48253,10.508963
117081.0,18.239851,13.716732
117082.0,18.501446,12.913283
117084.0,15.808577,8.046431
117086.0,17.11876,8.779043
117089.0,19.61713,9.667337
117091.0,4.4145074,11.613433
117095.0,17.321651,9.739936
117101.0,16.057894,10.4481735
117102.0,17.249924,9.576243
117106.0,16.190678,14.021428
117114.0,13.666584,12.070645
117116.0,14.086838,8.977452
117118.0,19.740587,9.570786
117120.0,19.624641,11.212385
117124.0,15.610741,8.111057
117125.0,17.465994,9.04478
117128.0,15.665201,6.921823
117129.0,17.224943,8.4091835
117130.0,20.188948,11.39329
117131.0,17.596096,13.7204
117136.0,16.648317,11.57539
117138.0,15.063482,12.059654
117139.0,19.659712,9.583586
117146.0,14.316762,9.698585
117147.0,20.086073,10.850301
117150.0,14.694089,13.482247
117153.0,14.913974,14.092063
117156.0,15.197216,8.323275
117159.0,17.583826,8.878185
117163.0,19.622942,10.919782
117164.0,16.694698,12.067375
117166.0,19.883425,11.243793
117168.0,17.440079,11.130422
117170.0,19.467382,9.255571
117172.0,14.993488,8.589925
117174.0,18.925663,9.470413
117177.0,14.950503,7.703864
117178.0,14.6456175,9.286421
117180.0,19.260408,8.788918
117181.0,17.977636,13.162516
117182.0,13.749112,11.428945
117184.0,17.52238,11.028912
117186.0,17.111248,8.762491
117188.0,17.32234,14.225055
117190.0,19.721838,8.972814
117191.0,4.5113983,10.828347
117192.0,17.817213,13.370388
117194.0,19.52705,9.482718
117195.0,16.455637,8.177512
117198.0,9.236136,10.596989
117200.0,13.935101,11.385622
117203.0,15.871236,13.047777
117206.0,19.384203,9.478473
117208.0,14.62396,12.369947
117209.0,16.644506,9.728515
117210.0,15.817127,15.326735
117212.0,9.355366,10.49244
117215.0,16.768122,10.308817
117216.0,13.133638,10.761517
117219.0,19.365646,11.166275
117221.0,4.552078,11.785832
117224.0,17.793692,13.086374
117226.0,18.078384,13.657677
117227.0,15.454179,7.215393
117230.0,14.780563,13.607914
117232.0,17.509722,12.697039
117234.0,14.864709,13.920999
117235.0,17.756067,13.124056
117236.0,7.067186,11.298097
117238.0,16.639492,12.767105
117241.0,16.546656,13.085549
117242.0,4.3218904,11.674909
117243.0,17.645525,13.799394
117244.0,17.318727,11.053149
117249.0,15.249562,13.280739
117250.0,15.766552,13.260483
117253.0,16.287231,12.584334
117260.0,14.68125,13.705941
117263.0,19.26863,11.08103
117269.0,16.926105,10.113656
117270.0,17.043789,11.356256
117273.0,4.2965736,11.697977
117274.0,19.902132,10.180765
117275.0,19.987196,11.461078
117276.0,16.404808,14.14587
117278.0,16.024752,10.055654
117280.0,19.646965,11.487791
117281.0,4.4176764,11.827314
117282.0,14.757255,10.812474
117283.0,17.418324,12.942684
117285.0,13.240995,11.130844
117286.0,15.536744,14.175512
117287.0,15.555976,13.541731
117289.0,18.377737,13.956788
117290.0,14.03334,11.972853
117291.0,18.965412,7.5407662
117293.0,17.51887,12.465235
117294.0,17.851349,13.515105
117295.0,15.515026,12.638846
117297.0,15.248092,11.87485
117298.0,20.13938,11.442462
117302.0,19.48596,11.521877
117303.0,19.47259,8.968678
117306.0,13.413411,11.736513
117307.0,18.417236,13.998553
117308.0,16.176409,10.630473
117313.0,17.502663,10.171848
117314.0,16.209362,13.673368
117315.0,16.979237,13.7350025
117316.0,15.710405,12.321015
117318.0,16.836592,9.989269
117319.0,16.25644,12.589446
117320.0,18.888145,9.65312
117323.0,16.604239,9.10145
117327.0,15.794653,8.067305
117328.0,14.427705,9.591065
117331.0,15.203773,11.777757
117334.0,18.950077,7.6691813
117336.0,19.50716,9.734261
117343.0,16.754406,14.086258
117346.0,14.074428,12.6657295
117347.0,15.665685,6.8471003
117351.0,17.133879,9.606772
117353.0,18.435068,13.928846
117357.0,16.514372,7.5740995
117358.0,16.52668,10.478345
117359.0,16.115873,12.428898
117364.0,18.42125,9.066812
117365.0,15.416264,11.857106
117368.0,19.498014,9.276641
117370.0,19.739458,11.088062
117371.0,9.146817,10.659245
117374.0,-5.2088184,2.4428384
117375.0,4.564214,11.787568
117377.0,18.864788,7.5112777
117379.0,16.866959,11.397773
117383.0,17.596294,11.65518
117384.0,14.890218,14.015288
117387.0,14.395595,10.3910885
117388.0,16.410381,10.403532
117389.0,14.883127,9.953336
117394.0,12.934436,10.859499
117398.0,14.776583,11.444633
117400.0,18.23126,13.442413
117402.0,16.45927,11.863389
117405.0,4.440167,10.413297
117407.0,15.463357,7.558156
117409.0,16.359625,10.413117
117412.0,20.261011,9.728076
117414.0,17.745193,13.210241
117417.0,16.303413,9.145361
117418.0,9.195432,10.613475
117419.0,17.612051,10.667755
117420.0,16.07867,13.807723
117421.0,19.204037,7.7356405
117429.0,16.158401,10.8017845
117431.0,14.75894,11.463961
117434.0,14.705078,8.467818
117435.0,14.605691,13.01338
117437.0,4.179394,11.596325
117438.0,17.503252,11.841542
117440.0,17.6661,14.309978
117445.0,14.897894,14.072657
117447.0,17.741032,11.435375
117450.0,18.377958,13.481683
117453.0,15.0226755,13.541114
117454.0,18.13419,13.4056015
117460.0,15.133459,12.371677
117463.0,18.398958,8.2112055
117464.0,18.181402,13.414805
117465.0,15.642028,13.819844
117466.0,18.93495,7.734897
117467.0,17.546816,13.724393
117468.0,15.379482,7.3028727
117470.0,16.679821,7.828792
117474.0,16.024424,6.788572
117481.0,17.726683,12.068843
117484.0,15.3468,7.308025
117485.0,14.940116,8.871837
117491.0,15.332222,7.2430196
117496.0,15.266086,7.25301
117497.0,17.508064,13.073624
117499.0,17.207607,10.248694
117500.0,15.25169,8.484584
117504.0,19.20363,10.385788
117505.0,13.928902,11.380024
117506.0,17.126692,10.212758
117507.0,16.153683,13.789486
117509.0,18.780676,7.907431
117510.0,18.591978,13.421879
117511.0,20.127056,11.107983
117513.0,17.183344,12.159354
117514.0,17.36395,14.325511
117517.0,15.97622,8.08994
117518.0,18.151505,12.994811
117523.0,14.179791,12.772857
117527.0,19.063904,8.441022
117529.0,17.74789,10.541404
117530.0,16.873514,8.102854
117531.0,4.3661566,10.556208
117534.0,4.6549206,10.283126
117536.0,15.397236,13.501193
117537.0,17.399788,13.318698
117538.0,19.436474,10.276238
117541.0,15.136151,13.977721
117543.0,17.6824,9.517848
117549.0,13.320482,11.319032
117551.0,6.995162,11.346492
117556.0,16.442127,11.300799
117558.0,16.374567,12.846592
117559.0,16.696135,11.863737
117566.0,18.905788,9.461779
117570.0,17.597351,12.064805
117571.0,15.226159,10.958581
117573.0,19.331509,10.322989
117574.0,18.275726,11.60213
117575.0,4.4747868,11.745662
117576.0,12.9080105,10.651308
117577.0,14.943627,14.142271
117580.0,17.59711,13.145949
117581.0,19.387794,7.3555446
117583.0,19.039156,7.2754183
117586.0,14.025241,8.931013
117587.0,16.69623,8.416641
117589.0,18.438148,13.374168
117592.0,16.813267,9.690894
117595.0,17.438938,10.123157
117599.0,15.820928,13.6659
117600.0,13.356861,11.246128
117603.0,16.652521,7.6290283
117605.0,16.07714,10.506294
117606.0,19.007177,9.00944
117609.0,16.582592,14.057212
117610.0,16.696316,7.811249
117611.0,19.478798,10.666612
117613.0,17.866829,11.815491
117616.0,17.126547,13.775896
117617.0,17.4651,12.233317
117621.0,19.207579,8.203407
117622.0,18.635874,13.71588
117623.0,4.20814,11.748624
117624.0,15.128678,11.907053
117625.0,13.316115,11.415648
117627.0,4.4848723,10.210986
117628.0,16.395266,10.335978
117629.0,16.465038,11.66194
117630.0,19.616257,10.521858
117632.0,17.372728,10.754343
117633.0,15.195752,11.411953
117635.0,17.557611,14.205145
117637.0,15.083626,10.5027685
117639.0,17.737328,13.589524
117640.0,15.010388,13.929735
117641.0,16.981644,8.198588
117643.0,16.597256,11.897401
117644.0,4.4309325,10.547097
117645.0,15.659054,11.969948
117646.0,16.375042,8.980694
117647.0,16.593859,9.390232
117648.0,14.372213,10.141061
117651.0,17.712275,11.807752
117652.0,20.00617,11.423418
117653.0,17.911097,12.906803
117656.0,17.367754,9.810616
117657.0,14.94099,14.18372
117659.0,19.872568,10.519813
117662.0,19.149244,9.142748
117671.0,14.7261,11.073311
117672.0,9.233074,10.634511
117676.0,14.808893,12.046652
117677.0,13.830274,12.043196
117679.0,9.359349,10.4851265
117685.0,16.445784,11.525469
117687.0,14.576429,13.118115
117690.0,18.474623,9.202882
117691.0,19.537933,10.151702
117697.0,19.275883,7.240302
117699.0,16.405088,11.620331
117701.0,16.684235,13.052012
117704.0,16.81383,12.721799
117707.0,19.776278,9.524048
117710.0,15.443383,11.77017
117711.0,17.376768,13.376916
117712.0,16.622038,8.377891
117714.0,16.962534,11.909708
117719.0,15.499608,7.307798
117720.0,19.051447,8.777519
117722.0,4.442478,10.445958
117725.0,16.636326,8.783812
117730.0,17.954086,11.801611
117732.0,15.833395,12.478433
117733.0,9.18048,10.696283
117735.0,17.148172,9.30471
117737.0,17.691141,10.472217
117738.0,17.07983,8.356815
117745.0,12.824408,12.348768
117748.0,9.093499,10.709873
117751.0,15.130723,7.32823
117752.0,19.454622,9.035568
117753.0,18.503263,13.751558
117754.0,19.59311,10.821463
117755.0,17.78957,12.762108
117758.0,19.815159,10.780423
117761.0,15.172791,7.4249578
117766.0,19.265303,7.2166696
117768.0,18.029356,10.55841
117769.0,19.637972,11.595523
117773.0,15.551443,7.052431
117774.0,19.306515,8.34963
117775.0,18.094439,12.6236725
117777.0,18.682404,12.40281
117778.0,17.04845,11.140025
117779.0,17.305958,13.276723
117780.0,17.590466,13.543118
117785.0,18.270279,10.589866
117787.0,16.889378,10.64257
117792.0,17.748177,14.02212
117795.0,14.436634,11.231155
117798.0,17.540333,9.366783
117800.0,16.457739,14.022364
117806.0,19.207037,11.3157215
117810.0,16.95706,8.403352
117811.0,16.945122,9.981146
117814.0,19.224867,7.663599
117817.0,16.296299,12.034305
117818.0,14.773776,13.673719
117822.0,15.961252,12.934761
117824.0,17.331018,11.013414
117826.0,14.399346,12.960274
117827.0,18.035135,13.903024
117829.0,14.850815,11.185231
117831.0,19.239326,7.8371506
117832.0,17.971472,11.5666485
117834.0,18.515436,13.312458
117835.0,4.2350683,11.546857
117838.0,16.638445,10.624916
117839.0,14.374349,9.797137
117840.0,17.328825,9.6908655
117843.0,15.713061,7.874309
117845.0,16.484682,13.489151
117847.0,19.429268,10.506308
117849.0,14.414557,13.55579
117850.0,17.48637,10.722873
117851.0,15.866635,6.7420144
117853.0,16.36697,11.724806
117856.0,18.680468,13.345827
117857.0,4.331689,11.099961
117858.0,19.368467,11.287884
117860.0,16.83691,9.219262
117864.0,15.241359,13.848208
117866.0,19.393066,10.561433
117867.0,19.06254,11.104523
117868.0,15.273621,7.3860755
117869.0,16.215357,13.837591
117870.0,19.436474,8.726425
117873.0,-5.2113285,2.4406304
117877.0,19.620571,9.774176
117878.0,15.6743355,9.142944
117879.0,17.315126,12.8287115
117881.0,19.61908,10.509519
117882.0,17.551136,13.545688
117885.0,9.20341,10.607152
117887.0,19.461464,9.178303
117888.0,16.532799,8.984728
117893.0,17.728672,12.307592
117894.0,6.807436,11.273451
117897.0,19.413277,7.468802
117900.0,19.502483,10.915317
117901.0,15.021648,9.089309
117903.0,18.794731,10.740257
117907.0,18.994244,7.502386
117912.0,15.983423,13.691633
117913.0,4.5063796,11.572486
117915.0,18.544949,13.04634
117918.0,16.328056,13.115216
117919.0,17.395372,10.08834
117922.0,19.08036,8.632411
117923.0,16.525686,10.949787
117925.0,15.854534,9.929209
117929.0,19.573364,11.034579
117930.0,16.512156,7.7649055
117931.0,16.067526,11.491011
117933.0,18.617884,8.92596
117936.0,19.240871,7.2059197
117937.0,13.820094,11.05748
117938.0,17.504875,11.9991
117939.0,19.95738,10.701006
117941.0,19.535212,8.582838
117942.0,15.231918,10.028168
117943.0,15.813057,8.466533
117946.0,19.158707,9.392637
117948.0,19.667631,9.530031
117950.0,18.621773,13.761708
117953.0,15.209046,11.121518
117958.0,17.193062,10.646576
117959.0,16.018936,8.518278
117960.0,15.812239,13.818603
117961.0,18.960045,7.999402
117964.0,20.14833,11.369042
117965.0,15.288593,13.605901
117966.0,16.38725,9.161951
117968.0,18.861242,9.287594
117971.0,16.76232,7.988544
117974.0,17.589174,10.565239
117975.0,18.424948,7.4504423
117979.0,14.526378,9.357486
117981.0,16.67908,8.023776
117984.0,4.5502033,11.732709
117985.0,17.481092,10.845718
117986.0,16.724834,8.065302
117989.0,17.210453,13.909312
117990.0,17.005981,9.764612
117991.0,16.695581,13.504417
117993.0,16.654156,9.450432
117995.0,18.01798,11.311774
117996.0,17.15479,12.053777
117998.0,17.8223,11.411935
117999.0,17.45395,12.360012
118000.0,18.48873,12.86636
118004.0,16.624935,13.881904
118006.0,15.965551,6.7975984
118008.0,18.395555,12.833655
118010.0,15.443823,13.603579
118013.0,16.472815,12.970906
118018.0,16.807997,9.213388
118020.0,16.212547,7.0693827
118022.0,14.768226,13.984102
118023.0,16.40958,7.1453533
118024.0,14.78885,9.923201
118025.0,18.2411,13.691335
118028.0,15.19743,7.478539
118029.0,17.52322,14.416885
118030.0,14.5031185,13.478513
118031.0,17.583553,14.424212
118033.0,17.741863,13.049339
118035.0,17.709776,12.428317
118036.0,15.848637,7.3880763
118037.0,16.361017,8.397694
118038.0,4.2152247,11.789451
118040.0,17.868267,9.303401
118042.0,17.74438,13.081484
118044.0,17.777811,12.455656
118045.0,18.178762,13.320571
118046.0,4.576417,11.829713
118049.0,15.390628,7.0361524
118052.0,17.120424,13.113731
118055.0,15.077527,11.175715
118056.0,4.337545,10.642539
118057.0,18.564426,13.556175
118058.0,19.307068,10.854893
118063.0,16.858908,8.384544
118066.0,14.842227,7.9428353
118069.0,14.12441,10.740643
118071.0,17.208761,11.834281
118072.0,16.177858,13.328619
118074.0,15.53828,11.90231
118075.0,4.454821,10.270036
118079.0,17.839155,13.251044
118080.0,15.601038,7.9831715
118082.0,18.03341,13.134557
118083.0,17.119152,13.971174
118085.0,9.346428,10.52127
118086.0,16.004486,10.831466
118087.0,19.553799,10.774756
118088.0,17.787952,9.839541
118092.0,19.038057,7.884918
118093.0,16.171644,12.2471285
118096.0,15.450831,7.3675294
118101.0,14.132476,9.489208
118103.0,14.503639,13.421903
118104.0,16.270197,13.845912
118105.0,4.3495126,11.769639
118107.0,16.88211,11.40085
118108.0,4.113553,11.744111
118111.0,16.955833,12.260097
118113.0,15.605097,12.256319
118115.0,15.798029,13.759373
118117.0,14.743929,9.305515
118118.0,14.137323,12.508499
118121.0,16.457964,12.151307
118122.0,4.095129,11.720899
118123.0,6.9953384,11.350099
118124.0,16.92284,13.182764
118125.0,4.7753916,11.410233
118126.0,13.841401,11.988294
118127.0,16.19759,9.502333
118128.0,15.327185,11.7793
118131.0,17.732847,11.814407
118135.0,16.047054,11.674821
118136.0,15.351423,11.40868
118138.0,9.17574,10.653682
118140.0,4.6593056,11.852495
118145.0,17.353067,14.364198
118147.0,16.35753,9.596326
118150.0,17.730656,14.0254545
118153.0,19.449507,11.335861
118156.0,17.031868,11.64878
118161.0,14.934047,13.358723
118162.0,18.144625,13.687145
118163.0,15.563732,13.380875
118164.0,15.6145735,11.729403
118165.0,16.57441,8.106622
118166.0,17.700495,9.97261
118167.0,18.112394,13.24589
118171.0,13.208214,11.127563
118172.0,4.248406,11.114062
118176.0,14.466254,8.346039
118178.0,18.304003,14.001541
118179.0,4.1394987,11.582803
118182.0,15.648938,6.931212
118183.0,17.364561,12.326897
118184.0,4.2249856,10.920712
118185.0,13.441286,13.786819
118189.0,17.511656,10.873249
118190.0,17.663452,12.078686
118191.0,16.837454,10.369924
118192.0,15.2309265,7.6721306
118193.0,20.065002,11.10531
118195.0,17.17127,10.702991
118196.0,14.617238,9.069432
118197.0,16.71145,14.280032
118199.0,4.59583,10.299449
118201.0,19.474026,7.7706494
118204.0,15.004467,13.947475
118205.0,19.050524,9.970982
118210.0,16.862295,12.990608
118211.0,14.748546,13.129747
118215.0,16.586292,14.059972
118216.0,19.618471,11.243979
118217.0,17.490776,12.185743
118219.0,14.705408,13.882453
118220.0,17.648037,10.135978
118221.0,17.75421,14.100151
118224.0,15.58022,7.742745
118226.0,15.25224,13.718052
118227.0,16.678963,9.399432
118228.0,16.622894,12.204124
118231.0,18.959984,9.39958
118232.0,17.199568,8.204617
118234.0,19.47333,10.437506
118235.0,14.271266,8.624525
118237.0,17.599577,12.456257
118238.0,15.803591,8.6010275
118239.0,17.989481,12.935157
118240.0,14.792187,12.634026
118244.0,19.709122,11.549726
118245.0,14.514982,8.420922
118246.0,16.324009,7.4691734
118248.0,17.037987,13.945587
118249.0,19.534714,9.825622
118253.0,17.461746,12.106908
118254.0,17.02321,13.508741
118256.0,18.510456,12.513655
118257.0,16.240587,9.737741
118258.0,15.142898,10.631562
118259.0,-5.2119565,2.4400303
118262.0,19.230696,8.484622
118263.0,14.1294,12.294651
118264.0,18.047575,12.770405
118265.0,19.514854,9.660538
118267.0,16.52776,12.174483
118268.0,16.858356,14.020785
118269.0,16.683088,10.972238
118271.0,16.669209,14.030303
118274.0,17.258125,12.079945
118275.0,15.969016,6.7856474
118276.0,4.4939075,10.534922
118279.0,17.692242,13.367104
118280.0,17.581133,10.438699
118282.0,16.408726,9.756708
118283.0,14.292779,10.887991
118284.0,17.354612,12.200371
118286.0,14.247269,12.82382
118288.0,15.6354885,6.9277635
118291.0,18.361412,7.2618814
118292.0,4.577574,11.036203
118293.0,15.575478,13.286894
118295.0,20.027672,11.273914
118297.0,4.129798,11.617961
118299.0,4.236182,11.603636
118301.0,13.821815,12.416111
118302.0,19.15988,9.667245
118306.0,16.98295,8.720001
118308.0,17.514439,14.425563
118312.0,17.27049,13.774794
118315.0,19.545267,8.282397
118316.0,17.76243,13.550862
118317.0,13.601656,11.577502
118318.0,13.707387,12.873209
118319.0,16.047846,8.856568
118320.0,17.107662,10.072739
118324.0,18.376703,13.076584
118330.0,17.211386,13.64916
118332.0,15.235214,7.4538536
118333.0,17.510376,13.724314
118337.0,19.638767,8.611953
118340.0,4.5180707,10.790257
118342.0,16.920378,11.699986
118343.0,14.274981,11.827366
118344.0,19.489882,10.442514
118349.0,15.05212,11.637941
118350.0,4.2830133,11.643742
118351.0,16.167006,12.733194
118352.0,16.154373,13.88121
118353.0,17.183838,12.058176
118358.0,17.87163,12.67831
118359.0,16.258406,7.375353
118363.0,17.780087,10.44039
118364.0,14.790772,13.46873
118367.0,14.923238,9.698809
118368.0,17.746384,13.081606
118369.0,14.586221,11.347954
118370.0,14.345778,12.773499
118373.0,15.892802,6.706328
118374.0,9.35997,10.486312
118375.0,13.772983,11.517925
118378.0,15.629188,8.252128
118381.0,16.551313,13.157533
118384.0,16.829613,13.3817625
118385.0,19.792408,9.455848
118386.0,16.430737,13.003373
118391.0,16.802443,10.202982
118395.0,14.62219,13.4516115
118396.0,18.304523,13.110537
118402.0,19.267488,10.903645
118406.0,18.424042,12.289444
118407.0,18.70558,13.161813
118408.0,13.447325,13.777777
118409.0,13.926969,11.671497
118414.0,17.196247,13.335433
118415.0,14.676884,13.781764
118417.0,17.37388,10.734684
118418.0,19.804932,11.33949
118419.0,15.881571,10.397758
118423.0,18.639189,10.219308
118432.0,16.318417,7.3686852
118433.0,19.67451,10.465059
118435.0,15.229929,11.932361
118436.0,17.817581,14.280819
118442.0,16.364162,9.141984
118445.0,6.8735957,11.278976
118449.0,18.048405,14.235105
118450.0,12.902403,10.842554
118451.0,15.743214,10.14216
118452.0,16.52286,14.217754
118454.0,19.28999,7.2261915
118458.0,16.532354,14.091683
118460.0,17.353054,10.32406
118462.0,19.753473,10.605744
118463.0,16.679842,12.169205
118464.0,15.073466,12.570724
118465.0,15.908003,7.159275
118468.0,19.281916,7.1415167
118471.0,15.853166,15.286018
118476.0,17.001705,11.447005
118478.0,16.268814,13.848837
118480.0,15.21338,11.546854
118482.0,14.011409,11.871527
118484.0,16.878899,12.361222
118486.0,15.554795,7.2238827
118488.0,4.323323,10.798506
118489.0,15.065797,11.578377
118490.0,15.277392,7.5540204
118492.0,16.711876,10.007249
118494.0,18.376951,12.691487
118495.0,15.286221,10.479696
118496.0,16.38221,12.498696
118500.0,16.865011,13.369857
118503.0,16.674799,9.436402
118504.0,15.653074,8.599984
118505.0,19.64564,11.541487
118512.0,18.958162,10.620484
118514.0,19.525644,10.901142
118518.0,16.095303,10.904565
118520.0,15.062653,13.713803
118521.0,16.136694,13.504365
118523.0,16.647362,13.2789345
118528.0,17.932247,9.66692
118530.0,16.510567,8.328864
118536.0,18.014849,13.881546
118537.0,16.71552,8.036058
118539.0,18.4261,8.185242
118541.0,14.969566,11.1312895
118544.0,15.694612,10.253956
118548.0,4.4168396,10.858781
118550.0,15.327522,8.492336
118552.0,16.730831,10.98647
118553.0,18.508186,13.280195
118554.0,19.51182,9.848685
118556.0,14.994913,13.48724
118559.0,17.770916,12.648825
118561.0,16.092455,13.853155
118562.0,19.935812,10.755752
118563.0,15.905996,13.30281
118565.0,19.65118,11.284092
118566.0,13.345346,11.315543
118567.0,19.520695,8.964403
118569.0,16.007679,12.82617
118573.0,19.594433,11.567452
118574.0,17.779673,13.282913
118575.0,9.242607,10.571456
118576.0,14.157528,12.9442215
118578.0,17.14238,12.532738
118580.0,6.8538895,11.274677
118582.0,9.395658,10.530552
118586.0,14.817764,10.512196
118588.0,4.6175213,11.558371
118592.0,16.112204,13.997579
118594.0,14.373549,8.502082
118597.0,13.240021,11.086649
118598.0,14.280146,10.516666
118600.0,17.064741,9.784614
118601.0,15.615338,11.668149
118604.0,17.817804,13.469723
118605.0,12.825848,10.644109
118606.0,15.7238245,9.987565
118607.0,16.534487,11.419532
118609.0,17.871454,13.015723
118610.0,17.512619,13.874441
118611.0,17.717466,13.552904
118612.0,-5.2115026,2.4405096
118616.0,17.563797,10.506371
118618.0,14.7939,12.414036
118621.0,15.519699,12.531384
118624.0,16.523188,8.838364
118628.0,16.212965,10.858691
118629.0,16.509602,8.399037
118630.0,17.74786,11.455988
118633.0,15.846929,12.905725
118636.0,19.530327,11.089172
118640.0,17.020555,13.91042
118641.0,13.286098,11.448287
118643.0,16.637272,12.038679
118647.0,16.520163,12.989729
118648.0,19.412271,10.161682
118650.0,18.869322,9.835483
118651.0,19.461464,10.795262
118654.0,16.439339,8.868777
118655.0,14.84874,12.782131
118656.0,14.797416,13.617907
118658.0,15.265148,9.931541
118663.0,16.26422,9.251126
118664.0,19.66278,8.62561
118669.0,17.50796,10.781213
118670.0,18.03006,11.764613
118673.0,15.796627,8.606131
118675.0,20.055677,11.468451
118676.0,19.352396,10.619641
118679.0,17.642677,11.126452
118681.0,12.895925,12.612768
118682.0,17.02651,14.35661
118687.0,17.674892,13.480156
118692.0,15.137665,12.590409
118693.0,18.475513,12.99115
118696.0,20.26705,9.734257
118697.0,17.814829,10.719937
118698.0,15.468821,7.4188333
118699.0,19.783451,11.545204
118701.0,16.456131,12.4754925
118702.0,18.927353,9.4324
118706.0,19.09055,9.187294
118709.0,19.304407,7.1691437
118711.0,19.600344,9.289798
118712.0,14.621749,9.160473
118713.0,17.371607,13.31582
118718.0,14.754911,8.66602
118719.0,16.465462,7.546118
118722.0,15.107584,11.671976
118723.0,14.388639,12.998526
118724.0,18.510666,14.009751
118725.0,16.84301,10.682132
118728.0,13.335921,11.424785
118729.0,15.419439,11.206017
118730.0,19.807505,10.92276
118732.0,14.173692,12.936729
118734.0,19.735224,9.25786
118737.0,14.719898,9.266037
118738.0,14.105663,11.432502
118740.0,16.296022,13.712375
118741.0,17.893494,13.22047
118745.0,4.489371,10.5405
118746.0,15.570964,7.889752
118748.0,19.696817,8.626613
118750.0,15.684749,7.8269434
118752.0,13.529401,11.683614
118755.0,16.240261,12.916662
118756.0,13.284348,11.40909
118759.0,14.6006775,10.322189
118760.0,18.419987,13.128399
118762.0,15.296181,10.272911
118766.0,14.6576185,11.502642
118767.0,17.893204,14.071306
118775.0,17.237783,13.605917
118776.0,19.444658,11.11031
118777.0,16.30952,14.211869
118781.0,16.897247,11.846911
118783.0,17.193916,14.011814
118784.0,18.723408,8.30551
118786.0,17.305807,13.112897
118789.0,15.656382,9.8016
118791.0,15.551105,8.8145685
118795.0,18.971735,8.400967
118797.0,15.55822,7.4741783
118800.0,13.689946,10.048422
118802.0,14.998185,10.581982
118803.0,16.758696,9.797735
118804.0,16.748272,10.997969
118805.0,15.249401,11.715498
118807.0,18.934332,10.167763
118810.0,15.9029455,8.223793
118811.0,16.295778,7.6529226
118815.0,19.078001,11.073666
118816.0,19.37743,8.317636
118817.0,14.095458,12.63901
118827.0,17.960045,11.56624
118831.0,17.135191,10.872461
118833.0,17.676596,13.404051
118834.0,17.192636,11.085297
118836.0,15.941634,7.2545314
118839.0,19.919765,11.362538
118840.0,19.471592,7.5378666
118841.0,16.686213,14.229612
118845.0,17.602392,13.869166
118852.0,19.011213,8.138971
118853.0,19.916504,9.828084
118856.0,4.439471,10.425771
118858.0,17.951283,10.495266
118861.0,17.817087,12.389904
118862.0,18.36014,13.5302515
118863.0,18.36397,14.087634
118864.0,14.779952,13.572964
118865.0,16.227188,7.0226727
118866.0,15.11632,7.515834
118870.0,15.79107,12.708052
118871.0,19.757977,11.558053
118872.0,16.68454,13.275938
118875.0,19.562971,8.686412
118876.0,19.042997,10.753067
118877.0,16.156586,12.818602
118879.0,17.552134,10.621898
118883.0,16.057964,8.472665
118887.0,17.864698,13.790464
118889.0,16.354507,13.027214
118893.0,19.399315,8.582543
118894.0,17.92959,12.587584
118895.0,17.609482,9.556392
118896.0,15.435464,7.4054217
118897.0,19.040297,9.605958
118898.0,19.80939,11.300786
118900.0,18.64917,12.764588
118901.0,17.61059,9.880683
118903.0,4.422287,11.548573
118904.0,4.444932,10.797093
118905.0,16.442814,13.644642
118908.0,15.192711,10.077447
118913.0,18.65107,13.199406
118914.0,18.090923,13.846359
118915.0,18.48828,13.966146
118920.0,19.892302,11.447987
118921.0,18.315208,13.336384
118924.0,14.9642725,13.998854
118926.0,13.21687,11.30362
118929.0,17.570957,11.716597
118930.0,19.387436,7.7822013
118932.0,9.205353,10.605686
118935.0,15.054213,13.611934
